area	value	unit	zb	updateTime
陕西省	437.290969735206	万吨	夏收粮食产量	2016
陕西省	456.603347647457	万吨	夏收粮食产量	2015
陕西省	419.544960297925	万吨	夏收粮食产量	2014
陕西省	397.545579844707	万吨	夏收粮食产量	2013
陕西省	453.789605647717	万吨	夏收粮食产量	2012
陕西省	429.765952072864	万吨	夏收粮食产量	2011
陕西省	436.7630757002	万吨	夏收粮食产量	2010
陕西省	417.226154500526	万吨	夏收粮食产量	2009
陕西省	431.031277754125	万吨	夏收粮食产量	2008
陕西省	389.820649806941	万吨	夏收粮食产量	2007
陕西省	429.39	万吨	夏收粮食产量	2006
陕西省	436.8	万吨	夏收粮食产量	2005
陕西省	449.0	万吨	夏收粮食产量	2004
陕西省	440.6	万吨	夏收粮食产量	2003
甘肃省	0.0	万吨	夏收粮食产量	2022
甘肃省	0.0	万吨	夏收粮食产量	2021
甘肃省	0.0	万吨	夏收粮食产量	2020
甘肃省	327.5	万吨	夏收粮食产量	2019
甘肃省	320.97383250169	万吨	夏收粮食产量	2018
甘肃省	301.916418511359	万吨	夏收粮食产量	2017
甘肃省	303.079809841737	万吨	夏收粮食产量	2016
甘肃省	321.935275455782	万吨	夏收粮食产量	2015
甘肃省	306.872138579531	万吨	夏收粮食产量	2014
甘肃省	275.862687531023	万吨	夏收粮食产量	2013
甘肃省	310.268847019782	万吨	夏收粮食产量	2012
甘肃省	304.417356933141	万吨	夏收粮食产量	2011
甘肃省	308.073831405845	万吨	夏收粮食产量	2010
甘肃省	314.963407363972	万吨	夏收粮食产量	2009
甘肃省	340.382230690063	万吨	夏收粮食产量	2008
甘肃省	307.335975601174	万吨	夏收粮食产量	2007
甘肃省	339.12	万吨	夏收粮食产量	2006
甘肃省	338.01	万吨	夏收粮食产量	2005
甘肃省	336.94	万吨	夏收粮食产量	2004
甘肃省	333.31	万吨	夏收粮食产量	2003
青海省	0.0	万吨	夏收粮食产量	2022
青海省	0.0	万吨	夏收粮食产量	2021
青海省	0.0	万吨	夏收粮食产量	2020
青海省	0.0	万吨	夏收粮食产量	2019
青海省	0.0	万吨	夏收粮食产量	2018
青海省	0.0	万吨	夏收粮食产量	2017
青海省	0.0	万吨	夏收粮食产量	2016
青海省	0.0	万吨	夏收粮食产量	2015
青海省	0.0	万吨	夏收粮食产量	2014
青海省	0.0	万吨	夏收粮食产量	2013
青海省	0.0	万吨	夏收粮食产量	2012
青海省	0.0	万吨	夏收粮食产量	2011
青海省	0.0	万吨	夏收粮食产量	2010
青海省	0.0	万吨	夏收粮食产量	2009
青海省	0.0	万吨	夏收粮食产量	2008
青海省	0.0	万吨	夏收粮食产量	2007
青海省	0.0	万吨	夏收粮食产量	2006
青海省	0.0	万吨	夏收粮食产量	2005
青海省	0.0	万吨	夏收粮食产量	2004
青海省	0.0	万吨	夏收粮食产量	2003
宁夏回族自治区	0.0	万吨	夏收粮食产量	2022
宁夏回族自治区	0.0	万吨	夏收粮食产量	2021
宁夏回族自治区	0.0	万吨	夏收粮食产量	2020
宁夏回族自治区	36.2	万吨	夏收粮食产量	2019
宁夏回族自治区	43.35	万吨	夏收粮食产量	2018
宁夏回族自治区	38.82	万吨	夏收粮食产量	2017
宁夏回族自治区	39.0	万吨	夏收粮食产量	2016
宁夏回族自治区	40.46375408	万吨	夏收粮食产量	2015
宁夏回族自治区	41.48957388	万吨	夏收粮食产量	2014
宁夏回族自治区	47.3168	万吨	夏收粮食产量	2013
宁夏回族自治区	63.1392	万吨	夏收粮食产量	2012
宁夏回族自治区	64.1658	万吨	夏收粮食产量	2011
宁夏回族自治区	71.8175	万吨	夏收粮食产量	2010
宁夏回族自治区	75.0536	万吨	夏收粮食产量	2009
宁夏回族自治区	66.0647	万吨	夏收粮食产量	2008
宁夏回族自治区	62.95649904	万吨	夏收粮食产量	2007
宁夏回族自治区	87.61	万吨	夏收粮食产量	2006
宁夏回族自治区	84.6	万吨	夏收粮食产量	2005
宁夏回族自治区	87.7	万吨	夏收粮食产量	2004
宁夏回族自治区	83.7	万吨	夏收粮食产量	2003
新疆维吾尔自治区	0.0	万吨	夏收粮食产量	2022
新疆维吾尔自治区	0.0	万吨	夏收粮食产量	2021
新疆维吾尔自治区	0.0	万吨	夏收粮食产量	2020
新疆维吾尔自治区	579.3	万吨	夏收粮食产量	2019
新疆维吾尔自治区	574.196531472117	万吨	夏收粮食产量	2018
新疆维吾尔自治区	613.083396098133	万吨	夏收粮食产量	2017
新疆维吾尔自治区	682.842235736746	万吨	夏收粮食产量	2016
新疆维吾尔自治区	696.645081659496	万吨	夏收粮食产量	2015
新疆维吾尔自治区	634.549335455274	万吨	夏收粮食产量	2014
新疆维吾尔自治区	634.941440942245	万吨	夏收粮食产量	2013
新疆维吾尔自治区	573.555121648989	万吨	夏收粮食产量	2012
新疆维吾尔自治区	606.701345071961	万吨	夏收粮食产量	2011
新疆维吾尔自治区	606.58438321417	万吨	夏收粮食产量	2010
新疆维吾尔自治区	620.49974860789	万吨	夏收粮食产量	2009
新疆维吾尔自治区	392.856805424887	万吨	夏收粮食产量	2008
新疆维吾尔自治区	354.711921941468	万吨	夏收粮食产量	2007
新疆维吾尔自治区	414.08	万吨	夏收粮食产量	2006
新疆维吾尔自治区	406.46	万吨	夏收粮食产量	2005
新疆维吾尔自治区	360.5	万吨	夏收粮食产量	2004
新疆维吾尔自治区	358.43	万吨	夏收粮食产量	2003
北京市	0.0	万吨	秋收粮食产量	2022
北京市	0.0	万吨	秋收粮食产量	2021
北京市	0.0	万吨	秋收粮食产量	2020
北京市	4.5	万吨	秋收粮食产量	2019
北京市	5.3489986075	万吨	秋收粮食产量	2018
北京市	6.240078555	万吨	秋收粮食产量	2017
北京市	8.55977230522634	万吨	秋收粮食产量	2016
北京市	11.12377	万吨	秋收粮食产量	2015
北京市	12.20873	万吨	秋收粮食产量	2014
北京市	18.72995	万吨	秋收粮食产量	2013
北京市	27.44743	万吨	秋收粮食产量	2012
北京市	28.38642	万吨	秋收粮食产量	2011
北京市	28.39116	万吨	秋收粮食产量	2010
北京市	31.00002	万吨	秋收粮食产量	2009
北京市	32.7429	万吨	秋收粮食产量	2008
北京市	20.3904	万吨	秋收粮食产量	2007
北京市	30.01	万吨	秋收粮食产量	2006
北京市	26.76	万吨	秋收粮食产量	2005
北京市	20.26	万吨	秋收粮食产量	2004
北京市	18.43	万吨	秋收粮食产量	2003
天津市	0.0	万吨	秋收粮食产量	2022
天津市	0.0	万吨	秋收粮食产量	2021
天津市	0.0	万吨	秋收粮食产量	2020
天津市	60.5	万吨	秋收粮食产量	2019
天津市	57.1300733	万吨	秋收粮食产量	2018
天津市	62.4072490098153	万吨	秋收粮食产量	2017
天津市	58.9040895025921	万吨	秋收粮食产量	2016
天津市	58.0592641854317	万吨	秋收粮食产量	2015
天津市	57.2130680276001	万吨	秋收粮食产量	2014
天津市	55.9639631108169	万吨	秋收粮食产量	2013
天津市	54.6601270893853	万吨	秋收粮食产量	2012
天津市	53.3076081652745	万吨	秋收粮食产量	2011
天津市	52.6181248567383	万吨	秋收粮食产量	2010
天津市	53.4944473586413	万吨	秋收粮食产量	2009
天津市	52.1226973342292	万吨	秋收粮食产量	2008
天津市	50.4222863621351	万吨	秋收粮食产量	2007
天津市	49.9	万吨	秋收粮食产量	2006
天津市	47.42	万吨	秋收粮食产量	2005
天津市	37.8107	万吨	秋收粮食产量	2004
天津市	35.91	万吨	秋收粮食产量	2003
河北省	0.0	万吨	秋收粮食产量	2022
河北省	0.0	万吨	秋收粮食产量	2021
河北省	0.0	万吨	秋收粮食产量	2020
河北省	1476.6	万吨	秋收粮食产量	2019
河北省	1466.474	万吨	秋收粮食产量	2018
河北省	1520.758389841	万吨	秋收粮食产量	2017
河北省	1491.7844381838	万吨	秋收粮食产量	2016
河北省	1492.60662873341	万吨	秋收粮食产量	2015
河北省	1453.14875085702	万吨	秋收粮食产量	2014
河北省	1428.52782407497	万吨	秋收粮食产量	2013
河北省	1373.48369715253	万吨	秋收粮食产量	2012
河北省	1305.50642707894	万吨	秋收粮食产量	2011
河北省	1255.10398047059	万吨	秋收粮食产量	2010
河北省	1248.93597098692	万吨	秋收粮食产量	2009
河北省	1237.845048386	万吨	秋收粮食产量	2008
河北省	1205.33777385952	万吨	秋收粮食产量	2007
河北省	1203.39	万吨	秋收粮食产量	2006
河北省	1165.97	万吨	秋收粮食产量	2005
河北省	1069.0	万吨	秋收粮食产量	2004
河北省	1035.36	万吨	秋收粮食产量	2003
山西省	0.0	万吨	秋收粮食产量	2022
山西省	0.0	万吨	秋收粮食产量	2021
山西省	0.0	万吨	秋收粮食产量	2020
山西省	227.7	万吨	秋收粮食产量	2019
山西省	229.8888	万吨	秋收粮食产量	2018
山西省	233.745842125598	万吨	秋收粮食产量	2017
山西省	230.423051938063	万吨	秋收粮食产量	2016
山西省	232.519463714	万吨	秋收粮食产量	2015
山西省	225.5654901689	万吨	秋收粮食产量	2014
山西省	204.6038963463	万吨	秋收粮食产量	2013
山西省	234.8504014797	万吨	秋收粮食产量	2012
山西省	221.9420213291	万吨	秋收粮食产量	2011
山西省	218.50827032164	万吨	秋收粮食产量	2010
山西省	201.24823066352	万吨	秋收粮食产量	2009
山西省	245.733584013203	万吨	秋收粮食产量	2008
山西省	218.106632158489	万吨	秋收粮食产量	2007
山西省	243.73	万吨	秋收粮食产量	2006
山西省	205.54	万吨	秋收粮食产量	2005
山西省	240.3	万吨	秋收粮食产量	2004
山西省	259.29	万吨	秋收粮食产量	2003
内蒙古自治区	0.0	万吨	秋收粮食产量	2022
内蒙古自治区	0.0	万吨	秋收粮食产量	2021
内蒙古自治区	0.0	万吨	秋收粮食产量	2020
内蒙古自治区	0.0	万吨	秋收粮食产量	2019
内蒙古自治区	0.0	万吨	秋收粮食产量	2018
内蒙古自治区	0.0	万吨	秋收粮食产量	2017
内蒙古自治区	0.0	万吨	秋收粮食产量	2016
内蒙古自治区	0.0	万吨	秋收粮食产量	2015
内蒙古自治区	0.0	万吨	秋收粮食产量	2014
内蒙古自治区	0.0	万吨	秋收粮食产量	2013
内蒙古自治区	0.0	万吨	秋收粮食产量	2012
内蒙古自治区	0.0	万吨	秋收粮食产量	2011
内蒙古自治区	0.0	万吨	秋收粮食产量	2010
内蒙古自治区	0.0	万吨	秋收粮食产量	2009
内蒙古自治区	0.0	万吨	秋收粮食产量	2008
内蒙古自治区	0.0	万吨	秋收粮食产量	2007
内蒙古自治区	0.0	万吨	秋收粮食产量	2006
内蒙古自治区	0.0	万吨	秋收粮食产量	2005
内蒙古自治区	0.0	万吨	秋收粮食产量	2004
内蒙古自治区	0.0	万吨	秋收粮食产量	2003
辽宁省	0.0	万吨	秋收粮食产量	2022
辽宁省	0.0	万吨	秋收粮食产量	2021
辽宁省	0.0	万吨	秋收粮食产量	2020
辽宁省	0.0	万吨	秋收粮食产量	2019
辽宁省	0.0	万吨	秋收粮食产量	2018
辽宁省	0.0	万吨	秋收粮食产量	2017
辽宁省	0.0	万吨	秋收粮食产量	2016
辽宁省	0.0	万吨	秋收粮食产量	2015
辽宁省	0.0	万吨	秋收粮食产量	2014
辽宁省	0.0	万吨	秋收粮食产量	2013
辽宁省	0.0	万吨	秋收粮食产量	2012
辽宁省	0.0	万吨	秋收粮食产量	2011
辽宁省	0.0	万吨	秋收粮食产量	2010
辽宁省	0.0	万吨	秋收粮食产量	2009
辽宁省	0.0	万吨	秋收粮食产量	2008
辽宁省	0.0	万吨	秋收粮食产量	2007
辽宁省	39.31	万吨	秋收粮食产量	2006
辽宁省	38.8	万吨	秋收粮食产量	2005
辽宁省	35.1	万吨	秋收粮食产量	2004
辽宁省	44.3	万吨	秋收粮食产量	2003
吉林省	0.0	万吨	秋收粮食产量	2022
吉林省	0.0	万吨	秋收粮食产量	2021
吉林省	0.0	万吨	秋收粮食产量	2020
吉林省	0.0	万吨	秋收粮食产量	2019
吉林省	0.0	万吨	秋收粮食产量	2018
吉林省	0.0	万吨	秋收粮食产量	2017
吉林省	0.0	万吨	秋收粮食产量	2016
吉林省	0.0	万吨	秋收粮食产量	2015
吉林省	0.0	万吨	秋收粮食产量	2014
吉林省	0.0	万吨	秋收粮食产量	2013
吉林省	0.0	万吨	秋收粮食产量	2012
吉林省	0.0	万吨	秋收粮食产量	2011
吉林省	0.0	万吨	秋收粮食产量	2010
吉林省	0.0	万吨	秋收粮食产量	2009
吉林省	0.0	万吨	秋收粮食产量	2008
吉林省	0.0	万吨	秋收粮食产量	2007
吉林省	0.0	万吨	秋收粮食产量	2006
吉林省	0.0	万吨	秋收粮食产量	2005
吉林省	0.0	万吨	秋收粮食产量	2004
吉林省	0.0	万吨	秋收粮食产量	2003
黑龙江省	0.0	万吨	秋收粮食产量	2022
黑龙江省	0.0	万吨	秋收粮食产量	2021
黑龙江省	0.0	万吨	秋收粮食产量	2020
黑龙江省	0.0	万吨	秋收粮食产量	2019
黑龙江省	0.0	万吨	秋收粮食产量	2018
黑龙江省	0.0	万吨	秋收粮食产量	2017
黑龙江省	0.0	万吨	秋收粮食产量	2016
黑龙江省	0.0	万吨	秋收粮食产量	2015
黑龙江省	0.0	万吨	秋收粮食产量	2014
黑龙江省	0.0	万吨	秋收粮食产量	2013
黑龙江省	0.0	万吨	秋收粮食产量	2012
黑龙江省	0.0	万吨	秋收粮食产量	2011
黑龙江省	0.0	万吨	秋收粮食产量	2010
黑龙江省	0.0	万吨	秋收粮食产量	2009
黑龙江省	0.0	万吨	秋收粮食产量	2008
黑龙江省	0.0	万吨	秋收粮食产量	2007
黑龙江省	0.0	万吨	秋收粮食产量	2006
黑龙江省	0.0	万吨	秋收粮食产量	2005
黑龙江省	0.0	万吨	秋收粮食产量	2004
黑龙江省	0.0	万吨	秋收粮食产量	2003
上海市	0.0	万吨	秋收粮食产量	2022
上海市	0.0	万吨	秋收粮食产量	2021
上海市	0.0	万吨	秋收粮食产量	2020
上海市	6.2	万吨	秋收粮食产量	2019
上海市	13.958574	万吨	秋收粮食产量	2018
上海市	11.6432553666639	万吨	秋收粮食产量	2017
上海市	17.12615236997	万吨	秋收粮食产量	2016
上海市	26.8437688361748	万吨	秋收粮食产量	2015
上海市	27.3760954822526	万吨	秋收粮食产量	2014
上海市	26.2386256272627	万吨	秋收粮食产量	2013
上海市	31.8035832399851	万吨	秋收粮食产量	2012
上海市	31.9184515164187	万吨	秋收粮食产量	2011
上海市	26.5123384411149	万吨	秋收粮食产量	2010
上海市	31.4597150484621	万吨	秋收粮食产量	2009
上海市	24.1682509662563	万吨	秋收粮食产量	2008
上海市	20.3865213481469	万吨	秋收粮食产量	2007
上海市	16.1	万吨	秋收粮食产量	2006
上海市	13.9	万吨	秋收粮食产量	2005
上海市	11.71	万吨	秋收粮食产量	2004
上海市	10.3	万吨	秋收粮食产量	2003
江苏省	0.0	万吨	秋收粮食产量	2022
江苏省	0.0	万吨	秋收粮食产量	2021
江苏省	0.0	万吨	秋收粮食产量	2020
江苏省	1356.6	万吨	秋收粮食产量	2019
江苏省	1326.42	万吨	秋收粮食产量	2018
江苏省	1335.82088506258	万吨	秋收粮食产量	2017
江苏省	1293.19548980916	万吨	秋收粮食产量	2016
江苏省	1304.0279	万吨	秋收粮食产量	2015
江苏省	1281.0346	万吨	秋收粮食产量	2014
江苏省	1224.6373	万吨	秋收粮食产量	2013
江苏省	1203.0463	万吨	秋收粮食产量	2012
江苏省	1164.0049	万吨	秋收粮食产量	2011
江苏省	1143.5261	万吨	秋收粮食产量	2010
江苏省	1123.4536	万吨	秋收粮食产量	2009
江苏省	1102.263	万吨	秋收粮食产量	2008
江苏省	1065.3562	万吨	秋收粮食产量	2007
江苏省	1017.12	万吨	秋收粮食产量	2006
江苏省	844.42	万吨	秋收粮食产量	2005
江苏省	807.24	万吨	秋收粮食产量	2004
江苏省	729.29	万吨	秋收粮食产量	2003
浙江省	0.0	万吨	秋收粮食产量	2022
浙江省	0.0	万吨	秋收粮食产量	2021
浙江省	0.0	万吨	秋收粮食产量	2020
浙江省	47.5	万吨	秋收粮食产量	2019
浙江省	51.084	万吨	秋收粮食产量	2018
浙江省	64.5022522476122	万吨	秋收粮食产量	2017
浙江省	48.639539493395	万吨	秋收粮食产量	2016
浙江省	62.5676959954064	万吨	秋收粮食产量	2015
浙江省	58.6309634112524	万吨	秋收粮食产量	2014
浙江省	55.5998463063642	万吨	秋收粮食产量	2013
浙江省	55.2611681377083	万吨	秋收粮食产量	2012
浙江省	58.0720601430736	万吨	秋收粮食产量	2011
浙江省	54.0130762314057	万吨	秋收粮食产量	2010
浙江省	53.6812497778022	万吨	秋收粮食产量	2009
浙江省	50.0404934446521	万吨	秋收粮食产量	2008
浙江省	48.1587418068251	万吨	秋收粮食产量	2007
浙江省	32.09	万吨	秋收粮食产量	2006
浙江省	43.2	万吨	秋收粮食产量	2005
浙江省	36.3	万吨	秋收粮食产量	2004
浙江省	39.99	万吨	秋收粮食产量	2003
安徽省	0.0	万吨	秋收粮食产量	2022
安徽省	0.0	万吨	秋收粮食产量	2021
安徽省	0.0	万吨	秋收粮食产量	2020
安徽省	1657.0	万吨	秋收粮食产量	2019
安徽省	1607.51	万吨	秋收粮食产量	2018
安徽省	1644.67561507391	万吨	秋收粮食产量	2017
安徽省	1635.65018117866	万吨	秋收粮食产量	2016
安徽省	1661.10505202677	万吨	秋收粮食产量	2015
安徽省	1551.34763376461	万吨	秋收粮食产量	2014
安徽省	1428.18999782695	万吨	秋收粮食产量	2013
安徽省	1393.61113113263	万吨	秋收粮食产量	2012
安徽省	1255.58045609089	万吨	秋收粮食产量	2011
安徽省	1206.92817202756	万吨	秋收粮食产量	2010
安徽省	1136.01389329103	万吨	秋收粮食产量	2009
安徽省	1237.42981068161	万吨	秋收粮食产量	2008
安徽省	1156.40229922811	万吨	秋收粮食产量	2007
安徽省	1060.23	万吨	秋收粮食产量	2006
安徽省	865.2	万吨	秋收粮食产量	2005
安徽省	848.0	万吨	秋收粮食产量	2004
安徽省	707.6	万吨	秋收粮食产量	2003
福建省	0.0	万吨	秋收粮食产量	2022
福建省	0.0	万吨	秋收粮食产量	2021
福建省	0.0	万吨	秋收粮食产量	2020
福建省	23.1	万吨	秋收粮食产量	2019
福建省	21.6113	万吨	秋收粮食产量	2018
